issn;journal_title;oa_mode;apc;year
2044-2696;Theology;Hybrid;3000;2017
2044-2556;Theology Today;Hybrid;3000;2017
1461-7439;Theoretical Criminology;Hybrid;3000;2017
1461-7447;Theory & Psychology;Hybrid;3000;2017
1741-3192;Theory and Research in Education;Hybrid;3000;2017
1460-3616;Theory, Culture & Society;Hybrid;3000;2017
1753-9455;Therapeutic Advances in Cardiovascular Disease;Hybrid;3000;2017
2040-6231;Therapeutic Advances in Chronic Disease;Hybrid;3000;2017
2042-0994;Therapeutic Advances in Drug Safety;Hybrid;3000;2017
2042-0196;Therapeutic Advances in Endocrinology and Metabolism;Hybrid;3000;2017
1756-2848;Therapeutic Advances in Gastroenterology;Hybrid;3000;2017
2040-6215;Therapeutic Advances in Hematology;Hybrid;3000;2017
2049-937X;Therapeutic Advances in Infectious Disease;Hybrid;3000;2017
1758-8359;Therapeutic Advances in Medical Oncology;Open Access;;2017
1759-7218;Therapeutic Advances in Musculoskeletal Disease;Hybrid;3000;2017
1756-2864;Therapeutic Advances in Neurological Disorders;Open Access;;2017
2045-1261;Therapeutic Advances in Psychopharmacology;Hybrid;3000;2017
1753-4666;Therapeutic Advances in Respiratory Disease;Hybrid;3000;2017
1756-2880;Therapeutic Advances in Urology;Hybrid;3000;2017
2051-0144;Therapeutic Advances in Vaccines;Hybrid;3000;2017
2168-4804;Therapeutic Innovation & Regulatory Science;Hybrid;3000;2017
1461-7455;Thesis Eleven;Hybrid;3000;2017
1461-7463;Time & Society;Hybrid;3000;2017
1179-173X;Tobacco Use Insights;Open Access;;2017
1538-4845;Topics in Early Childhood Special Education;Hybrid;3000;2017
1742-9692;Tourism and Hospitality Research;Hybrid;3000;2017
2044-0375;Tourism Economics;Hybrid;3000;2017
1741-3206;Tourist Studies;Hybrid;3000;2017
1533-1601;Toxicologic Pathology;Hybrid;3000;2017
1477-0393;Toxicology and Industrial Health;Hybrid;3000;2017
2397-8473;Toxicology Research and Application;Open Access;;2017
2329-5244;Transactional Analysis Journal;Hybrid;3000;2017
1477-0369;Transactions of the Institute of Measurement and Control;Hybrid;3000;2017
1461-7471;Transcultural Psychiatry;Hybrid;3000;2017
1996-7284;Transfer: European Review of Labour and Research;Hybrid;3000;2017
1759-8931;Transformation: An International Journal of Holistic Mission Studies;Hybrid;3000;2017
1177-2727;Translational Oncogenomics;Open Access;;2017
2057-178X;Translational Research in Oral Oncology;Open Access;;2017
1477-0350;Trauma;Hybrid;3000;2017
1552-8324;Trauma, Violence, & Abuse;Hybrid;3000;2017
2331-2165;Trends in Hearing;Open Access;;2017
1940-0829;Tropical Conservation Science;Open Access;;2017
1758-1133;Tropical Doctor;Hybrid;3000;2017
1423-0380;Tumor Biology;Open Access;;2017
1096-0910;Ultrasonic Imaging;Hybrid;3000;2017
1743-1344;Ultrasound;Hybrid;3000;2017
2050-6414;United European Gastroenterology Journal;Hybrid;3000;2017
1945-0109;UPDATE: Applications of Research in Music Education;Hybrid;3000;2017
1552-8332;Urban Affairs Review;Hybrid;3000;2017
1552-8340;Urban Education;Hybrid;3000;2017
1360-063X;Urban Studies;Hybrid;3000;2017
2456-3714;Urbanisation;Hybrid;3000;2017
1708-539X;Vascular;Hybrid;3000;2017
1938-9116;Vascular and Endovascular Surgery;Hybrid;3000;2017
1477-0377;Vascular Medicine;Hybrid;3000;2017
1544-2217;Veterinary Pathology;Hybrid;3000;2017
2395-3799;Vikalpa: The Journal for Decision Makers;Hybrid;3000;2017
1552-8448;Violence Against Women;Hybrid;3000;2017
1178-122X;Virology: Research and Treatment;Open Access;;2017
2249-5304;Vision;Hybrid;3000;2017
1741-3214;Visual Communication;Hybrid;3000;2017
1477-0385;War in History;Hybrid;3000;2017
1096-3669;Waste Management and Research;Hybrid;3000;2017
1552-8456;Western Journal of Nursing Research;Hybrid;3000;2017
2048-402X;Wind Engineering;Hybrid;3000;2017
1745-5065;Women's Health;Open Access;;2017
2154-3941;Word of Mouth;Hybrid;3000;2017
1552-8464;Work and Occupations;Hybrid;3000;2017
1469-8722;Work, Employment & Society;Hybrid;1072;2017
2165-0969;Workplace Health & Safety;Hybrid;3000;2017
1940-1582;World Affairs;Hybrid;3000;2017
2169-2793;World Futures Review;Hybrid;3000;2017
2150-136X;World Journal for Pediatric and Congenital Heart Surgery;Hybrid;3000;2017
1552-8472;Written Communication;Hybrid;3000;2017
1741-3222;Young;Hybrid;3000;2017
2154-400X;Young Exceptional Children;Hybrid;3000;2017
1552-8499;Youth & Society;Hybrid;3000;2017
1747-6283;Youth Justice;Hybrid;3000;2017
1556-9330;Youth Violence and Juvenile Justice;Hybrid;3000;2017
2325-1611;AADE in Practice;Hybrid;3000;2018
1536-0687;About Campus;Hybrid;3000;2018
1925-3621;Academic Forensic Pathology;Hybrid;3000;2018
2374-2895;Academic Pathology;Open Access;;2018
1749-3374;Accounting History;Hybrid;3000;2018
1600-0455;Acta Radiologica;Hybrid;3000;2018
2058-4601;Acta Radiologica Open;Open Access;;2018
1502-3869;Acta Sociologica;Hybrid;3000;2018
1741-2617;Action Research;Hybrid;3000;2018
1741-2625;Active Learning in Higher Education;Hybrid;3000;2018
1741-2633;Adaptive Behavior;Hybrid;3000;2018
1552-3039;Administration & Society;Hybrid;3000;2018
1930-3815;Administrative Science Quarterly;Hybrid;3000;2018
1740-469X;Adoption & Fostering;Hybrid;3000;2018
2048-4038;Adsorption Science & Technology;Hybrid;3000;2018
2048-4038 ;Adsorption Science & Technology;Open Access;;2018
1552-3047;Adult Education Quarterly;Hybrid;3000;2018
2162-4070;Adult Learning;Hybrid;3000;2018
1552-3055;Advances in Developing Human Resources;Hybrid;3000;2018
1687-8140;Advances in Mechanical Engineering;Open Access;;2018
2515-2467;Advances in Methods and Practices in Psychological Science;Hybrid;3000;2018
2048-4011;Advances in Structural Engineering;Hybrid;3000;2018
2332-8584;AERA Open;Open Access;;2018
1552-3020;Affilia;Hybrid;3000;2018
2321-0281;Agrarian South: Journal of Political Economy;Hybrid;3000;2018
1178-6221;Air, Soil and Water Research;Open Access;;2018
2050-4551;Alexandria;Hybrid;3000;2018
2152-6567;Allergy & Rhinology;Open Access;;2018
2398-9084;Alternative Law Journal;Hybrid;3000;2018
1174-1740;AlterNative: An International Journal of Indigenous Peoples;Hybrid;3000;2018
2163-3150;Alternatives;Hybrid;3000;2018
1552-3381;American Behavioral Scientist;Hybrid;3000;2018
1935-1011;American Educational Research Journal;Hybrid;1000;2018
1938-2731;American Journal of Alzheimer's Disease & Other Dementias;Hybrid;3000;2018
2374-7722;American Journal of Cosmetic Surgery;Hybrid;3000;2018
1557-0878;American Journal of Evaluation;Hybrid;3000;2018
2168-6602;American Journal of Health Promotion;Hybrid;3000;2018
1938-2715;American Journal of Hospice and Palliative Medicine;Hybrid;3000;2018
2375-835X;American Journal of Law & Medicine;Hybrid;3000;2018
1559-8284;American Journal of Lifestyle Medicine;Hybrid;3000;2018
1555-824X;American Journal of Medical Quality;Hybrid;3000;2018
1557-9891;American Journal of Men's Health;Open Access;;2018
1945-8932;American Journal of Rhinology & Allergy;Hybrid;3000;2018
1552-3365;American Journal of Sports Medicine, The;Hybrid;4000;2018
1552-3373;American Politics Research;Hybrid;3000;2018
1552-3357;American Review of Public Administration, The;Hybrid;3000;2018
2515-4842;American String Teacher;Hybrid;3000;2018
1177-3901;Analytical Chemistry Insights;Open Access;;2018
1940-1574;Angiology;Hybrid;3000;2018
1746-8485;Animation;Hybrid;3000;2018
1758-1001;Annals of Clinical Biochemistry;Hybrid;3000;2018
1943-572X;Annals of Otology, Rhinology, and Laryngology;Hybrid;3000;2018
1542-6270;Annals of Pharmacotherapy;Hybrid;3000;2018
1552-3349;ANNALS of the American Academy of Political and Social Science, The;Hybrid;3000;2018
1872-969X;Annals of the ICRP;Hybrid;3000;2018
2053-020X;Anthropocene Review, The;Hybrid;3000;2018
1741-2641;Anthropological Theory;Hybrid;3000;2018
2040-2066 ;Antiviral Chemistry and Chemotherapy;Open Access;;2018
2456-3722;Antyajaa: Indian Journal of Women and Social Change;Hybrid;3000;2018
2470-1246;Applied Biosafety: Journal of ABSA International;Hybrid;3000;2018
1552-3497;Applied Psychological Measurement;Hybrid;3000;2018
1943-3530;Applied Spectroscopy;Hybrid;3000;2018
1556-0848;Armed Forces & Society;Hybrid;3000;2018
0976-7479;Arthaniti - Journal of Economic Theory and Practice;Hybrid;3000;2018
1741-265X;Arts and Humanities in Higher Education;Hybrid;3000;2018
1941-2479;Asia Pacific Journal of Public Health;Hybrid;1500;2018
2321-5410;Asia Pacific Media Educator;Hybrid;3000;2018
2057-049X;Asian and Pacific Migration Journal;Hybrid;3000;2018
1816-5370;Asian Cardiovascular & Thoracic Annals;Hybrid;3000;2018
2057-892X;Asian Journal of Comparative Politics;Hybrid;3000;2018
2348-2451;Asian Journal of Legal Education;Hybrid;3000;2018
0973-0621;Asian Journal of Management Cases;Hybrid;3000;2018
2321-0729;Asia-Pacific Journal of Management Research and Innovation;Hybrid;3000;2018
1759-0914;ASN Neuro ;Open Access;;2018
1552-3489;Assessment;Hybrid;3000;2018
1938-7458;Assessment for Effective Intervention;Hybrid;3000;2018
1440-1665;Australasian Psychiatry;Hybrid;3000;2018
1837-9273;Australian and New Zealand Journal of Criminology;Hybrid;3000;2018
1440-1614;Australian and New Zealand Journal of Psychiatry;Hybrid;3000;2018
2200-6974;Australian Journal of Career Development;Hybrid;3000;2018
2050-5884;Australian Journal of Education;Hybrid;3000;2018
1327-2020;Australian Journal of Management;Hybrid;3000;2018
1461-7005;Autism;Hybrid;3000;2018
2396-9415;Autism & Developmental Language Impairments;Open Access;;2018
1552-4167;Behavior Modification;Hybrid;3000;2018
2163-5307;Behavioral Disorders;Hybrid;3000;2018
2163-5323;Beyond Behavior;Hybrid;3000;2018
2051-6789;Bible Translator, The;Hybrid;3000;2018
1945-7596;Biblical Theology Bulletin;Hybrid;3000;2018
2053-9517;Big Data & Society;Open Access;;2018
1178-6264;Biochemistry Insights;Open Access;;2018
1177-9322;Bioinformatics and Biology Insights;Open Access;;2018
1552-4175;Biological Research For Nursing;Hybrid;3000;2018
1177-2719;Biomarker Insights;Open Access;;2018
1179-299X;Biomarkers in Cancer;Open Access;;2018
1179-5972;Biomedical Engineering and Computational Biology;Open Access;;2018
1178-2226;Biomedical Informatics Insights;Open Access;;2018
0976-352X;Bioscope: South Asian Screen Studies;Hybrid;3000;2018
2070-2779;BMS: Bulletin of Sociological Methodology/Bulletin de Méthodologie Sociologique;Hybrid;3000;2018
1460-3632;Body & Society;Hybrid;3000;2018
1179-061X;Bone and Tissue Regeneration Insights;Open Access;;2018
2398-2128;Brain and Neuroscience Advances;Open Access;;2018
1178-2234;Breast Cancer: Basic and Clinical Research;Open Access;;2018
2059-9773;British Journal of Music Therapy;Hybrid;3000;2018
1477-6006;British Journal of Occupational Therapy;Hybrid;3000;2018
2049-4645;British Journal of Pain;Hybrid;3000;2018
1744-5809;British Journal of Visual Impairment;Hybrid;3000;2018
1741-2668;British Journalism Review;Hybrid;3000;2018
2059-8025;Building Acoustics;Hybrid;3000;2018
1477-0849;Building Services Engineering Research & Technology;Hybrid;3000;2018
1552-4183;Bulletin of Science, Technology & Society;Hybrid;3000;2018
1552-4205;Business & Society;Hybrid;3000;2018
2329-4922;Business and Professional Communication Quarterly;Hybrid;3000;2018
1741-6450;Business Information Review;Hybrid;3000;2018
2394-9937;Business Perspectives & Research;Hybrid;3000;2018
2054-4715;Cahiers Élisabéthains;Hybrid;3000;2018
2456-6462;Calcutta Statistical Association Bulletin;Hybrid;3000;2018
2054-3581;Canadian Journal of Kidney Health and Disease;Open Access;;2018
1705-7051;Canadian Journal of Nursing Research;Hybrid;3000;2018
1191-9828;Canadian Journal of Occupational Therapy;Hybrid;3000;2018
2154-3984;Canadian Journal of School Psychology;Hybrid;3000;2018
1913-701X;Canadian Pharmacists Journal;Hybrid;3000;2018
1073-2748;Cancer Control;Open Access;;2018
1179-0644;Cancer Growth and Metastasis;Open Access;;2018
1176-9351;Cancer Informatics;Open Access;;2018
2041-0980;Capital & Class;Hybrid;3000;2018
0000-1111;Cardiovascular and Thoracic Open;Open Access;;2018
2165-1442;Career Development and Transition for Exceptional Individuals;Hybrid;3000;2018
1947-6043;Cartilage;Hybrid;3000;2018
2155-1790;Cell Medicine;Open Access;;2018
1555-3892;Cell Transplantation;Hybrid;3000;2018
1555-3892;Cell Transplantation;Open Access;;2018
1468-2982;Cephalalgia;Hybrid;3000;2018
2515-8163;Cephalalgia Reports;Open Access;;2018
1477-0865;Child Language Teaching and Therapy;Hybrid;3000;2018
1552-6119;Child Maltreatment;Hybrid;3000;2018
2329-048X;Child Neurology Open;Open Access;;2018
1461-7013;Childhood;Hybrid;3000;2018
1741-590X;China Information;Hybrid;3000;2018
0973-063X;China Report;Hybrid;3000;2018
2057-1518;Chinese Journal of Sociology;Hybrid;3000;2018
2397-2017;Chinese Sociological Dialogue;Hybrid;3000;2018
2378-525X;Christian Education Journal;Hybrid;3000;2018
2056-5666;Christianity & Literature;Hybrid;3000;2018
1745-9206;Chronic Illness;Hybrid;3000;2018
1479-9731;Chronic Respiratory Disease;Open Access;;2018
2470-5470;Chronic Stress;Open Access;;2018
2047-1734;Citizenship, Social and Economics Education;Hybrid;3000;2018
1545-1569;Cleft Palate-Craniofacial Journal;Hybrid;3000;2018
1530-812X;Clin-Alert;Hybrid;3000;2018
1938-2723;Clinical and Applied Thrombosis/Hemostasis;Hybrid;3000;2018
1938-2723;Clinical and Applied Thrombosis/Hemostasis;Open Access;;2018
2514-183X;Clinical and Translational Neuroscience;Open Access;;2018
1552-3802;Clinical Case Studies;Hybrid;3000;2018
1461-7021;Clinical Child Psychology and Psychiatry;Hybrid;3000;2018
2169-5202;Clinical EEG and Neuroscience;Hybrid;3000;2018
1758-101X;Clinical Ethics;Hybrid;3000;2018
1179-5441;Clinical Medicine Insights: Arthritis and Musculoskeletal Disorders;Open Access;;2018
1179-545X;Clinical Medicine Insights: Blood Disorders;Open Access;;2018
1179-5468;Clinical Medicine Insights: Cardiology;Open Access;;2018
1179-5476;Clinical Medicine Insights: Case Reports;Open Access;;2018
1179-5484;Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine;Open Access;;2018
1179-5506;Clinical Medicine Insights: Ear, Nose and Throat;Open Access;;2018
1179-5514;Clinical Medicine Insights: Endocrinology and Diabetes;Open Access;;2018
1179-5522;Clinical Medicine Insights: Gastroenterology;Open Access;;2018
1179-5549;Clinical Medicine Insights: Oncology;Open Access;;2018
1179-5557;Clinical Medicine Insights: Pathology;Open Access;;2018
1179-5565;Clinical Medicine Insights: Pediatrics;Open Access;;2018
1179-5573;Clinical Medicine Insights: Psychiatry;Open Access;;2018
1179-5581;Clinical Medicine Insights: Reproductive Health;Open Access;;2018
1179-559X;Clinical Medicine Insights: Therapeutics;Open Access;;2018
1179-5603;Clinical Medicine Insights: Trauma and Intensive Medicine;Open Access;;2018
1179-5611;Clinical Medicine Insights: Urology;Open Access;;2018
1179-562X;Clinical Medicine Insights: Women's Health;Open Access;;2018
1552-3799;Clinical Nursing Research;Hybrid;3000;2018
1938-2707;Clinical Pediatrics;Hybrid;3000;2018
2167-7034;Clinical Psychological Science;Hybrid;3000;2018
1477-0873;Clinical Rehabilitation;Hybrid;3000;2018
1740-7753;Clinical Trials;Hybrid;3000;2018
1940-2473;Clothing and Textiles Research Journal;Hybrid;3000;2018
1740-5556;Common Law World Review;Hybrid;3000;2018
2057-0481;Communication & the Public;Hybrid;3000;2018
2167-4809;Communication and Sport;Hybrid;3000;2018
1538-4837;Communication Disorders Quarterly;Hybrid;3000;2018
1552-3810;Communication Research;Hybrid;3000;2018
1940-2325;Community College Review;Hybrid;3000;2018
1552-3829;Comparative Political Studies;Hybrid;3000;2018
1552-3837;Compensation & Benefits Review;Hybrid;3000;2018
1477-2221;Competition & Change;Hybrid;3000;2018
2399-2956;Competition and Regulation in Network Industries;Hybrid;3000;2018
1531-2003;Concurrent Engineering;Hybrid;3000;2018
1549-9219;Conflict Management and Peace Science;Hybrid;3000;2018
2515-2564;Contact;Open Access;;2018
2163-1808;Contemporary Drug Problems;Hybrid;3000;2018
2249-5320;Contemporary Education Dialogue;Hybrid;3000;2018
1463-9491;Contemporary Issues in Early Childhood;Hybrid;3000;2018
2349-0055;Contemporary Review of the Middle East;Hybrid;3000;2018
2456-0502;Contemporary Voice of Dalit;Hybrid;3000;2018
0973-0648;Contributions to Indian Sociology;Hybrid;3000;2018
1748-7382;Convergence;Hybrid;3000;2018
1460-3691;Cooperation and Conflict;Hybrid;3000;2018
1938-9663;Cornell Hospitality Quarterly;Hybrid;3000;2018
1552-3861;Counseling Psychologist, The;Hybrid;3000;2018
1552-387X;Crime & Delinquency;Hybrid;3000;2018
1741-6604;Crime, Media, Culture;Hybrid;3000;2018
1552-3594;Criminal Justice and Behavior;Hybrid;3000;2018
1552-3586;Criminal Justice Policy Review;Hybrid;3000;2018
